subtaskID,datapointID,answer
1,0,333.222042
1,1,86.423325
1,2,148.616703
1,3,10.852135
1,4,442.615267
1,5,58.156089
1,6,266.267218
1,7,277.122746
1,8,259.337329
1,9,294.206527
1,10,245.411442
1,11,23.178406
1,12,122.938067
1,13,236.522386
1,14,80.136630
1,15,227.429438
1,16,191.342693
1,17,204.209750
1,18,292.264774
1,19,504.367795
1,20,103.160257
1,21,216.339546
1,22,292.810543
1,23,268.687618
1,24,246.043340
1,25,71.495669
1,26,171.508085
1,27,179.754891
1,28,86.952044
1,29,25.423046
1,30,319.510649
1,31,77.269458
1,32,163.112470
1,33,480.647329
1,34,21.799300
1,35,350.547020
1,36,142.496286
1,37,287.647217
1,38,80.849389
1,39,192.663401
1,40,66.556426
1,41,351.311601
1,42,154.757587
1,43,263.422999
1,44,380.921328
1,45,92.753357
1,46,42.026615
1,47,317.863016
1,48,97.350582
1,49,161.062402
1,50,138.414348
1,51,249.909025
1,52,205.272551
1,53,62.046497
1,54,221.641614
1,55,105.563668
1,56,235.874220
1,57,199.954189
1,58,98.290512
1,59,442.122143
1,60,70.707099
1,61,202.897700
1,62,70.294501
1,63,293.470865
1,64,157.555358
1,65,213.046494
1,66,70.122059
1,67,149.850717
1,68,177.651861
1,69,311.011123
1,70,70.575147
1,71,305.776528
1,72,71.228572
1,73,292.815707
1,74,303.508012
1,75,269.192257
1,76,124.504253
1,77,91.067270
1,78,26.764719
1,79,328.831057
1,80,62.693502
1,81,452.450410
1,82,306.077721
1,83,285.895938
1,84,98.246917
1,85,233.339528
1,86,117.306466
1,87,203.881042
1,88,271.669597
1,89,268.927366
1,90,336.575892
1,91,75.071837
1,92,72.757309
1,93,350.981316
1,94,592.122689
1,95,607.316031
1,96,479.077849
1,97,503.442077
1,98,365.457458
1,99,44.232837
1,100,387.621634
1,101,97.861547
1,102,398.542988
1,103,261.772833
1,104,369.875860
1,105,180.556688
1,106,128.084273
1,107,275.448349
1,108,70.176722
1,109,217.903804
1,110,452.328120
1,111,104.073866
1,112,435.361992
1,113,86.612994
1,114,239.039288
1,115,554.181715
1,116,428.118594
1,117,387.807246
1,118,236.350716
1,119,115.378394
1,120,167.290654
1,121,65.923692
1,122,199.813432
1,123,293.568958
1,124,421.579708
1,125,202.568972
1,126,460.860502
1,127,105.557092
1,128,114.788828
1,129,207.598530
1,130,257.429254
1,131,69.257414
1,132,271.515674
1,133,69.755975
1,134,118.450758
1,135,68.335972
1,136,189.841435
1,137,292.832314
1,138,344.032183
1,139,369.663958
1,140,314.017436
1,141,166.880438
1,142,104.966712
1,143,309.421314
1,144,335.500988
1,145,374.964115
1,146,67.719759
1,147,329.900994
1,148,13.233611
1,149,284.116991
1,150,222.157445
1,151,59.454568
1,152,164.559659
1,153,311.578312
1,154,257.694818
1,155,327.973136
1,156,332.584546
1,157,377.173133
1,158,429.193797
1,159,64.012279
1,160,132.529106
1,161,332.481706
1,162,147.341273
1,163,221.455517
1,164,155.718907
1,165,94.429373
1,166,333.900682
1,167,45.250908
1,168,321.655164
1,169,245.914611
1,170,239.097147
1,171,341.198528
1,172,423.730155
1,173,57.449755
1,174,222.586350
1,175,98.315133
1,176,309.977594
1,177,63.372669
1,178,286.557172
1,179,140.368439
1,180,326.787290
1,181,296.910097
1,182,70.618188
1,183,412.195340
1,184,387.150360
1,185,408.222164
1,186,456.524723
1,187,362.124916
1,188,64.361322
1,189,220.002928
1,190,53.142956
1,191,220.952365
1,192,329.222040
1,193,61.291985
1,194,153.766315
1,195,275.402336
1,196,112.475089
1,197,147.256461
1,198,64.725779
1,199,668.236045
1,200,56.248266
1,201,333.234074
1,202,130.232014
1,203,238.346255
1,204,67.479504
1,205,150.743692
1,206,321.987856
1,207,327.527166
1,208,64.919096
1,209,25.023354
1,210,293.563465
1,211,59.442803
1,212,343.150382
1,213,81.565186
1,214,190.182439
1,215,507.676037
1,216,58.994972
1,217,341.038010
1,218,54.917166
1,219,263.740091
1,220,204.637090
1,221,220.590920
1,222,278.949016
1,223,299.124977
1,224,183.237624
1,225,196.278125
1,226,374.105315
1,227,52.951922
1,228,151.885284
1,229,187.085466
1,230,224.681491
1,231,144.090787
1,232,84.657119
1,233,317.418037
1,234,217.894519
1,235,57.297677
1,236,178.747554
1,237,181.403373
1,238,261.496731
1,239,103.635946
1,240,51.981804
1,241,304.759551
1,242,142.659183
1,243,153.405328
1,244,216.177690
1,245,256.395755
1,246,206.020648
1,247,307.418734
1,248,97.835028
1,249,139.890619
1,250,52.794691
1,251,149.186644
1,252,51.182473
1,253,201.065097
1,254,48.591886
1,255,57.347605
1,256,258.151339
1,257,292.642159
1,258,313.799805
1,259,288.329095
1,260,139.667963
1,261,289.607010
1,262,50.708977
1,263,263.124195
1,264,110.574537
1,265,173.554411
1,266,240.620912
1,267,506.349045
1,268,240.297175
1,269,261.408876
1,270,415.370135
1,271,193.949385
1,272,488.071494
1,273,348.536441
1,274,277.582263
1,275,212.019914
1,276,50.776837
1,277,297.985781
1,278,55.794124
1,279,231.018824
1,280,358.389141
1,281,316.867559
1,282,56.293180
1,283,350.992675
1,284,320.258147
1,285,281.031154
1,286,262.914883
1,287,352.721114
1,288,98.326449
1,289,67.143635
1,290,87.091992
1,291,271.406984
1,292,202.526995
1,293,313.110825
1,294,232.227896
1,295,345.365768
1,296,225.939136
1,297,160.262514
1,298,448.026452
1,299,70.198736
1,300,286.684126
1,301,384.127392
1,302,343.623519
1,303,346.384989
1,304,347.092447
1,305,72.077040
1,306,224.798610
1,307,425.684608
1,308,130.871191
1,309,225.282533
1,310,445.138466
1,311,370.370361
1,312,340.392463
1,313,299.184958
1,314,119.888960
1,315,375.433366
1,316,273.824370
1,317,325.494193
1,318,66.657061
1,319,148.570633
1,320,262.424219
1,321,344.108959
1,322,296.117869
1,323,83.426891
1,324,365.290435
1,325,98.158356
