subtaskID,datapointID,answer
1,0,270.928083
1,1,98.996849
1,2,50.153052
1,3,54.717851
1,4,177.999794
1,5,65.122563
1,6,100.812627
1,7,89.306234
1,8,115.432828
1,9,88.198506
1,10,195.300318
1,11,64.369976
1,12,64.615915
1,13,114.525322
1,14,52.798515
1,15,129.383222
1,16,85.945476
1,17,109.150414
1,18,223.756970
1,19,347.821488
1,20,98.175595
1,21,120.392691
1,22,79.031043
1,23,112.834999
1,24,175.568629
1,25,125.616159
1,26,70.806059
1,27,125.237492
1,28,62.517769
1,29,54.060078
1,30,258.929471
1,31,52.627099
1,32,60.554096
1,33,146.265846
1,34,54.081134
1,35,156.798024
1,36,88.153504
1,37,95.887571
1,38,61.200327
1,39,48.093068
1,40,65.303362
1,41,260.370009
1,42,63.545282
1,43,82.916912
1,44,329.907047
1,45,83.255418
1,46,53.610833
1,47,88.664727
1,48,67.643540
1,49,144.404654
1,50,130.713360
1,51,92.907377
1,52,60.894178
1,53,63.429724
1,54,284.162976
1,55,91.707928
1,56,168.066495
1,57,47.834177
1,58,86.224113
1,59,353.566941
1,60,52.806451
1,61,114.317765
1,62,52.836049
1,63,125.293851
1,64,61.480607
1,65,59.655991
1,66,52.864769
1,67,80.177887
1,68,79.113189
1,69,245.856607
1,70,52.862315
1,71,58.001841
1,72,66.548477
1,73,104.475362
1,74,58.801028
1,75,67.368662
1,76,51.230289
1,77,96.643696
1,78,70.335803
1,79,293.254534
1,80,63.698015
1,81,371.969972
1,82,135.407220
1,83,445.817110
1,84,72.047061
1,85,154.180714
1,86,51.468688
1,87,280.169621
1,88,307.473552
1,89,360.041986
1,90,254.372211
1,91,80.911058
1,92,52.853777
1,93,277.735695
1,94,196.634593
1,95,228.900404
1,96,169.828946
1,97,446.749412
1,98,216.041330
1,99,53.560623
1,100,191.545049
1,101,77.248431
1,102,227.067462
1,103,92.245664
1,104,133.520028
1,105,110.125435
1,106,59.276758
1,107,105.142424
1,108,63.167305
1,109,104.612999
1,110,452.210837
1,111,77.030552
1,112,560.246325
1,113,67.945607
1,114,137.226470
1,115,335.883812
1,116,99.059451
1,117,106.821384
1,118,113.590313
1,119,81.473080
1,120,96.913472
1,121,52.854456
1,122,76.951959
1,123,95.524792
1,124,471.572741
1,125,95.871599
1,126,311.315676
1,127,171.327429
1,128,51.285952
1,129,96.101506
1,130,80.523762
1,131,52.819846
1,132,101.935608
1,133,52.808434
1,134,60.466832
1,135,53.007524
1,136,60.402886
1,137,219.469076
1,138,100.781984
1,139,244.966029
1,140,96.312822
1,141,227.477606
1,142,51.583748
1,143,138.223855
1,144,55.993123
1,145,62.939209
1,146,53.038236
1,147,265.113053
1,148,54.371109
1,149,190.814553
1,150,63.196754
1,151,53.033646
1,152,142.166181
1,153,54.167133
1,154,92.044238
1,155,94.292536
1,156,159.643797
1,157,311.801147
1,158,260.767488
1,159,52.961654
1,160,63.984574
1,161,58.907234
1,162,85.154112
1,163,109.908279
1,164,60.017843
1,165,52.111011
1,166,119.060507
1,167,53.552228
1,168,293.224328
1,169,185.083699
1,170,60.928253
1,171,72.251330
1,172,402.494246
1,173,53.339831
1,174,84.937675
1,175,51.820067
1,176,80.455187
1,177,53.079498
1,178,82.727699
1,179,96.756822
1,180,317.528736
1,181,72.753397
1,182,77.031777
1,183,246.119623
1,184,420.804105
1,185,107.429574
1,186,260.497562
1,187,244.576661
1,188,68.006619
1,189,61.911412
1,190,63.271112
1,191,64.260085
1,192,69.512407
1,193,52.879510
1,194,49.627405
1,195,222.135828
1,196,63.421750
1,197,58.277254
1,198,52.917256
1,199,414.900935
1,200,63.917496
1,201,247.460292
1,202,86.402113
1,203,60.695720
1,204,52.936667
1,205,62.818857
1,206,57.227441
1,207,80.453555
1,208,52.983776
1,209,67.810916
1,210,60.393348
1,211,53.088133
1,212,121.269093
1,213,63.683338
1,214,103.795772
1,215,323.273805
1,216,53.155013
1,217,70.164798
1,218,53.180782
1,219,60.384588
1,220,101.075608
1,221,102.225127
1,222,107.480547
1,223,107.876237
1,224,108.795813
1,225,53.532749
1,226,147.374789
1,227,53.237324
1,228,49.687901
1,229,68.522600
1,230,60.026331
1,231,63.258118
1,232,63.676635
1,233,96.615759
1,234,59.467195
1,235,53.190274
1,236,59.860795
1,237,181.700668
1,238,57.326303
1,239,51.535894
1,240,53.127263
1,241,188.647143
1,242,62.941944
1,243,64.437312
1,244,78.183924
1,245,90.839902
1,246,61.905689
1,247,64.162623
1,248,51.867567
1,249,50.036198
1,250,53.285268
1,251,65.775739
1,252,53.327015
1,253,187.558347
1,254,53.376816
1,255,69.383512
1,256,66.481861
1,257,336.689274
1,258,144.034116
1,259,64.135669
1,260,65.399767
1,261,60.472552
1,262,64.776027
1,263,300.111516
1,264,167.157641
1,265,112.484850
1,266,103.548867
1,267,299.905430
1,268,115.150904
1,269,72.883716
1,270,124.481962
1,271,69.238706
1,272,202.335518
1,273,127.175802
1,274,105.839547
1,275,56.580645
1,276,53.464216
1,277,79.251579
1,278,53.366132
1,279,78.399194
1,280,109.896328
1,281,72.470770
1,282,53.252009
1,283,65.104475
1,284,71.874987
1,285,260.646737
1,286,250.375160
1,287,215.784705
1,288,51.842772
1,289,73.110267
1,290,108.023321
1,291,238.279659
1,292,80.638811
1,293,110.613430
1,294,80.972763
1,295,167.446819
1,296,155.798389
1,297,66.377493
1,298,499.540158
1,299,81.122099
1,300,373.256336
1,301,125.710011
1,302,117.895858
1,303,122.319152
1,304,58.071414
1,305,52.776063
1,306,47.174720
1,307,105.519131
1,308,65.531819
1,309,47.079049
1,310,143.186141
1,311,85.803049
1,312,57.757784
1,313,73.302793
1,314,60.813809
1,315,102.978578
1,316,76.092691
1,317,56.686825
1,318,52.901390
1,319,49.600407
1,320,66.781972
1,321,83.053208
1,322,237.283763
1,323,68.156719
1,324,365.453577
1,325,156.173105
1,326,692.590123
1,327,889.570320
1,328,476.333743
1,329,53.275206
1,330,54.402409
1,331,193.343153
1,332,61.451466
1,333,109.664269
1,334,105.742327
1,335,136.090493
1,336,85.250597
1,337,91.878359
1,338,108.671263
1,339,105.719736
1,340,53.581983
1,341,94.453544
1,342,60.370716
1,343,63.659395
1,344,59.685496
1,345,47.509726
1,346,61.619154
1,347,92.316147
1,348,45.540288
1,349,42.246711
1,350,57.758367
1,351,60.643312
1,352,91.723364
1,353,51.687958
1,354,95.172770
1,355,90.565908
1,356,53.140653
1,357,134.774115
1,358,53.055109
1,359,49.649519
1,360,54.354787
1,361,51.659803
1,362,119.371810
1,363,124.747108
1,364,79.945831
1,365,87.942545
1,366,64.151128
1,367,65.035070
1,368,93.911230
1,369,70.542335
1,370,57.292840
1,371,155.204765
1,372,146.875382
1,373,84.864045
1,374,88.275256
1,375,92.348802
1,376,63.124835
1,377,115.117940
1,378,69.935422
1,379,103.971081
1,380,52.880470
1,381,86.281302
1,382,55.804548
1,383,78.743690
1,384,53.018073
1,385,48.475623
1,386,402.180615
1,387,308.270567
1,388,389.571768
1,389,95.678755
1,390,54.424701
1,391,92.466394
1,392,250.325583
1,393,115.685504
1,394,118.408054
1,395,80.528265
1,396,53.241950
1,397,82.165035
1,398,129.587866
1,399,273.595321
1,400,380.717917
1,401,822.093157
1,402,1026.562197
1,403,390.629508
1,404,162.762132
1,405,52.743085
1,406,168.585732
1,407,66.383424
1,408,234.545562
1,409,788.578055
1,410,494.045808
1,411,905.096556
1,412,137.074342
1,413,245.255301
1,414,105.577223
1,415,140.682300
1,416,161.207679
1,417,91.064975
1,418,73.518263
1,419,824.971770
1,420,54.145881
1,421,91.039296
1,422,578.102206
1,423,80.931076
1,424,90.040534
1,425,92.332422
1,426,86.916199
1,427,262.382955
1,428,160.811253
1,429,88.250416
1,430,484.390216
1,431,60.378404
1,432,598.663436
1,433,342.641387
1,434,61.215249
1,435,99.350910
1,436,52.754628
1,437,62.023827
1,438,90.013711
1,439,168.059033
1,440,262.288167
1,441,50.132542
1,442,142.821416
1,443,63.713946
1,444,96.706093
1,445,157.845637
1,446,59.203001
1,447,101.055667
1,448,615.227919
1,449,270.264845
1,450,53.249016
1,451,367.676071
1,452,285.592940
1,453,290.481472
1,454,53.116183
1,455,99.279360
1,456,62.608155
1,457,112.103811
1,458,92.996464
1,459,167.010479
1,460,204.614538
1,461,334.317224
1,462,234.522608
1,463,1047.271496
1,464,135.820673
1,465,184.867308
1,466,111.261104
1,467,154.467640
1,468,52.745728
1,469,59.766768
1,470,252.986442
1,471,406.535921
1,472,691.930252
1,473,62.515224
1,474,87.610569
1,475,68.997660
1,476,54.086524
1,477,89.901365
1,478,94.471754
1,479,52.669560
1,480,83.407791
1,481,64.329168
1,482,177.570980
1,483,63.537881
1,484,67.095646
1,485,363.907730
1,486,104.454629
1,487,305.438355
1,488,339.924821
1,489,60.191883
1,490,69.248932
1,491,84.397342
1,492,121.558903
1,493,53.329480
1,494,342.428737
1,495,64.312687
1,496,67.334865
1,497,274.428521
1,498,68.293901
1,499,52.547975
1,500,224.064586
1,501,87.195638
1,502,57.849737
1,503,98.210983
1,504,54.191389
1,505,125.656576
1,506,133.862638
1,507,266.083425
1,508,357.908209
1,509,428.734116
1,510,107.158263
1,511,92.175005
1,512,93.136793
1,513,99.057896
1,514,166.290979
1,515,340.536751
1,516,118.252414
1,517,259.276317
1,518,72.041870
1,519,152.721769
1,520,277.929094
1,521,120.292906
1,522,66.177669
1,523,48.334302
1,524,64.199911
1,525,162.185094
1,526,513.235169
1,527,91.018543
1,528,245.831559
1,529,246.381548
1,530,88.831140
1,531,52.888993
1,532,256.868255
1,533,62.728760
1,534,95.092744
1,535,48.704610
1,536,114.692144
1,537,124.245083
1,538,53.376298
1,539,63.408476
1,540,80.409973
1,541,241.467734
1,542,121.304268
1,543,64.527441
1,544,171.089285
1,545,82.798749
1,546,94.850538
1,547,141.126173
1,548,54.398368
1,549,97.711358
1,550,116.268074
1,551,52.850656
1,552,105.294007
1,553,52.892228
1,554,68.768375
1,555,231.383010
