subtaskID,datapointID,answer
1,0,366.669331
1,1,85.382632
1,2,156.189636
1,3,0.983121
1,4,468.716330
1,5,63.461486
1,6,271.842836
1,7,292.545338
1,8,250.188979
1,9,305.216603
1,10,241.959060
1,11,14.371878
1,12,125.756830
1,13,221.481419
1,14,67.526051
1,15,234.913805
1,16,203.827784
1,17,215.637791
1,18,280.607387
1,19,517.933098
1,20,113.284772
1,21,225.255408
1,22,303.734934
1,23,301.037863
1,24,250.427833
1,25,65.980115
1,26,191.051203
1,27,179.928840
1,28,96.130849
1,29,16.858836
1,30,325.833494
1,31,71.575508
1,32,171.368173
1,33,483.216190
1,34,16.734385
1,35,395.368946
1,36,180.155868
1,37,297.338918
1,38,93.168210
1,39,201.947879
1,40,67.061561
1,41,372.920061
1,42,160.498517
1,43,269.568863
1,44,394.934785
1,45,100.562067
1,46,33.713854
1,47,319.254787
1,48,112.188580
1,49,172.944981
1,50,147.863314
1,51,264.470960
1,52,202.705498
1,53,67.269492
1,54,210.128207
1,55,117.514172
1,56,238.524352
1,57,202.461868
1,58,101.115289
1,59,454.997709
1,60,68.222424
1,61,205.765791
1,62,67.827713
1,63,307.680428
1,64,167.022915
1,65,206.814504
1,66,66.844970
1,67,154.658037
1,68,184.211843
1,69,314.165969
1,70,68.049581
1,71,282.810520
1,72,65.914772
1,73,277.552517
1,74,281.228959
1,75,261.091151
1,76,130.907674
1,77,83.861592
1,78,13.105122
1,79,302.056689
1,80,63.700521
1,81,459.821763
1,82,321.769616
1,83,283.353901
1,84,119.866682
1,85,230.491585
1,86,123.568753
1,87,193.141025
1,88,261.597166
1,89,258.416327
1,90,322.212668
1,91,76.237070
1,92,71.802170
1,93,379.579344
1,94,715.496859
1,95,723.322922
1,96,548.535272
1,97,564.541192
1,98,412.542711
1,99,49.528386
1,100,444.066902
1,101,125.081997
1,102,443.308422
1,103,291.353324
1,104,408.850662
1,105,227.257428
1,106,139.748547
1,107,305.330289
1,108,80.781486
1,109,247.074899
1,110,484.886742
1,111,131.319656
1,112,479.247659
1,113,101.573380
1,114,307.983196
1,115,688.044828
1,116,448.670942
1,117,424.875420
1,118,273.707728
1,119,148.684302
1,120,189.331841
1,121,62.747383
1,122,209.273944
1,123,302.823747
1,124,470.829565
1,125,224.927396
1,126,509.757091
1,127,123.552236
1,128,122.271842
1,129,231.072524
1,130,272.421550
1,131,61.614259
1,132,295.378841
1,133,61.191719
1,134,111.280253
1,135,62.867025
1,136,194.466023
1,137,288.142522
1,138,366.710629
1,139,383.301599
1,140,325.646559
1,141,187.883783
1,142,111.465137
1,143,319.107501
1,144,328.307746
1,145,353.868957
1,146,60.633732
1,147,324.631425
1,148,5.053824
1,149,276.030822
1,150,221.941341
1,151,59.082024
1,152,166.718452
1,153,304.316890
1,154,267.003615
1,155,344.571906
1,156,325.547188
1,157,390.722894
1,158,410.365474
1,159,65.157299
1,160,148.871767
1,161,325.882469
1,162,156.154735
1,163,239.224088
1,164,164.635225
1,165,102.177338
1,166,369.929980
1,167,50.550403
1,168,358.295020
1,169,259.395673
1,170,249.809542
1,171,381.004729
1,172,469.162005
1,173,56.358275
1,174,236.483082
1,175,107.277683
1,176,315.987882
1,177,59.956480
1,178,297.995818
1,179,155.379121
1,180,317.870053
1,181,291.731387
1,182,76.205672
1,183,414.759749
1,184,420.916698
1,185,434.249679
1,186,461.424687
1,187,372.751830
1,188,62.651238
1,189,227.001697
1,190,58.848913
1,191,225.168529
1,192,314.506695
1,193,62.135935
1,194,157.159014
1,195,288.113157
1,196,113.678949
1,197,153.150634
1,198,60.006181
1,199,636.293041
1,200,57.848812
1,201,336.125163
1,202,137.291030
1,203,236.657183
1,204,62.301866
1,205,154.381581
1,206,309.524326
1,207,316.753205
1,208,61.444992
1,209,9.953586
1,210,275.221223
1,211,59.079786
1,212,345.178454
1,213,87.735040
1,214,192.827250
1,215,487.034702
1,216,60.756878
1,217,332.282126
1,218,58.212303
1,219,251.483607
1,220,229.024842
1,221,249.350378
1,222,312.651834
1,223,314.254640
1,224,225.594184
1,225,197.601491
1,226,406.903718
1,227,56.296347
1,228,158.843572
1,229,185.575774
1,230,225.245368
1,231,148.771614
1,232,87.614548
1,233,333.431139
1,234,217.108621
1,235,58.493857
1,236,181.150376
1,237,155.392176
1,238,248.578809
1,239,110.641675
1,240,53.457383
1,241,291.291539
1,242,146.975191
1,243,158.160924
1,244,221.686409
1,245,268.128240
1,246,204.788897
1,247,299.794773
1,248,104.379348
1,249,146.714229
1,250,55.224777
1,251,153.016835
1,252,53.548849
1,253,196.088432
1,254,50.886874
1,255,54.222782
1,256,247.330463
1,257,288.776001
1,258,308.301721
1,259,266.953151
1,260,143.813836
1,261,271.928709
1,262,51.356515
1,263,248.625088
1,264,110.337738
1,265,169.708007
1,266,238.446672
1,267,522.870056
1,268,247.588404
1,269,272.746619
1,270,416.176294
1,271,195.357363
1,272,523.214514
1,273,349.552856
1,274,291.787375
1,275,211.914693
1,276,53.668927
1,277,317.239239
1,278,55.802911
1,279,245.666315
1,280,388.282122
1,281,332.422651
1,282,53.470617
1,283,361.361638
1,284,330.650947
1,285,325.821015
1,286,277.859674
1,287,352.446957
1,288,106.860271
1,289,59.820427
1,290,98.682816
1,291,268.517970
1,292,201.788462
1,293,313.175696
1,294,249.351063
1,295,331.243931
1,296,228.097055
1,297,178.276175
1,298,467.256599
1,299,79.813902
1,300,285.252911
1,301,429.885312
1,302,363.578349
1,303,364.283544
1,304,328.280857
1,305,59.028667
1,306,219.721762
1,307,435.887302
1,308,143.481532
1,309,219.556290
1,310,451.829499
1,311,372.059553
1,312,323.385184
1,313,291.298486
1,314,128.558620
1,315,403.303481
