subtaskID,datapointID,answer
1,0,251.859035
1,1,50.017700
1,2,108.767797
1,3,50.017700
1,4,411.495332
1,5,76.166863
1,6,253.697657
1,7,260.228817
1,8,242.058748
1,9,346.963273
1,10,269.891096
1,11,50.017700
1,12,124.225839
1,13,228.210456
1,14,79.287241
1,15,201.506943
1,16,184.680818
1,17,195.983409
1,18,291.471876
1,19,507.480631
1,20,102.123074
1,21,205.458979
1,22,290.357131
1,23,264.230631
1,24,257.608622
1,25,91.764402
1,26,183.961323
1,27,186.298905
1,28,96.393290
1,29,50.017700
1,30,314.333504
1,31,96.159512
1,32,241.490867
1,33,477.053905
1,34,50.017700
1,35,308.283580
1,36,133.102944
1,37,276.178713
1,38,98.477544
1,39,221.738070
1,40,98.742880
1,41,365.317891
1,42,188.415936
1,43,270.615022
1,44,379.254464
1,45,106.140919
1,46,90.195378
1,47,298.562523
1,48,105.783882
1,49,163.280977
1,50,152.920801
1,51,242.478868
1,52,222.281343
1,53,97.247948
1,54,240.793165
1,55,139.086546
1,56,233.136775
1,57,255.895831
1,58,104.400467
1,59,467.803792
1,60,96.490478
1,61,206.064344
1,62,95.975759
1,63,293.468026
1,64,216.218048
1,65,247.157953
1,66,94.816068
1,67,178.270034
1,68,189.362637
1,69,300.905764
1,70,93.499456
1,71,338.888353
1,72,93.978473
1,73,293.844168
1,74,306.783805
1,75,313.909001
1,76,168.177491
1,77,102.438371
1,78,50.017700
1,79,358.951554
1,80,89.052094
1,81,474.641845
1,82,290.662256
1,83,286.944235
1,84,100.519568
1,85,256.069974
1,86,163.881073
1,87,206.156528
1,88,273.929245
1,89,275.499251
1,90,331.523865
1,91,88.977888
1,92,84.104191
1,93,341.979457
1,94,425.409192
1,95,506.462336
1,96,376.777192
1,97,452.289939
1,98,298.090304
1,99,50.017700
1,100,338.843469
1,101,56.090028
1,102,447.502670
1,103,229.269391
1,104,325.167774
1,105,147.996650
1,106,172.714091
1,107,244.530570
1,108,59.895492
1,109,182.750727
1,110,446.702281
1,111,82.331538
1,112,409.237964
1,113,73.301982
1,114,197.050106
1,115,470.851006
1,116,422.228647
1,117,335.230495
1,118,205.379628
1,119,97.248145
1,120,147.233404
1,121,73.150914
1,122,207.629205
1,123,309.416570
1,124,373.832660
1,125,189.673154
1,126,462.940497
1,127,97.836269
1,128,124.662440
1,129,192.293122
1,130,244.286779
1,131,76.909205
1,132,238.891178
1,133,77.230921
1,134,128.271796
1,135,105.884263
1,136,201.188537
1,137,308.198106
1,138,319.714439
1,139,346.153537
1,140,285.709892
1,141,158.065512
1,142,125.922069
1,143,275.158038
1,144,371.347806
1,145,435.551708
1,146,77.037049
1,147,336.028763
1,148,50.017700
1,149,278.313390
1,150,233.671004
1,151,76.167711
1,152,173.559938
1,153,344.856913
1,154,248.778105
1,155,310.022062
1,156,330.385682
1,157,352.793016
1,158,412.868606
1,159,74.116232
1,160,126.935006
1,161,338.060172
1,162,74.612705
1,163,153.583335
1,164,86.573205
1,165,56.957310
1,166,303.085139
1,167,50.017700
1,168,264.885053
1,169,204.328558
1,170,198.926764
1,171,319.093662
1,172,409.921644
1,173,50.017700
1,174,190.161195
1,175,106.124016
1,176,279.071649
1,177,57.818189
1,178,293.673108
1,179,127.209261
1,180,324.353512
1,181,395.686760
1,182,69.049853
1,183,461.393618
1,184,356.589687
1,185,386.351147
1,186,429.015499
1,187,373.221090
1,188,72.233827
1,189,227.329473
1,190,70.599281
1,191,230.145200
1,192,353.067337
1,193,72.820389
1,194,161.823235
1,195,278.156565
1,196,150.780816
