subtaskID,datapointID,answer
1,0,319.700578
1,1,91.999463
1,2,139.595478
1,3,47.817979
1,4,403.606680
1,5,86.256245
1,6,244.199449
1,7,227.545864
1,8,244.327586
1,9,307.122073
1,10,285.783172
1,11,62.421624
1,12,130.461887
1,13,251.395622
1,14,88.010707
1,15,204.251371
1,16,184.444294
1,17,197.200430
1,18,267.879691
1,19,494.763496
1,20,111.317246
1,21,205.141348
1,22,266.881481
1,23,259.824623
1,24,248.976810
1,25,94.035858
1,26,161.352210
1,27,183.706912
1,28,99.339025
1,29,56.732468
1,30,316.022052
1,31,93.491331
1,32,225.244721
1,33,469.306710
1,34,57.313147
1,35,309.800341
1,36,143.733011
1,37,283.693186
1,38,99.807985
1,39,222.732084
1,40,100.244357
1,41,332.409672
1,42,181.352155
1,43,273.212645
1,44,403.300130
1,45,117.062389
1,46,63.405892
1,47,319.999518
1,48,116.464304
1,49,173.028509
1,50,160.898929
1,51,266.277027
1,52,242.792129
1,53,107.597187
1,54,250.916148
1,55,135.359048
1,56,268.554547
1,57,249.214448
1,58,115.045887
1,59,422.352090
1,60,99.398518
1,61,214.684586
1,62,99.311231
1,63,290.258539
1,64,203.711419
1,65,260.712506
1,66,99.102098
1,67,172.312266
1,68,202.313885
1,69,322.343807
1,70,98.851331
1,71,347.600654
1,72,105.053390
1,73,318.166724
1,74,325.354749
1,75,291.811104
1,76,139.296706
1,77,120.471306
1,78,63.886729
1,79,341.998348
1,80,101.187295
1,81,413.202230
1,82,307.773087
1,83,300.104827
1,84,124.691317
1,85,271.629656
1,86,143.280850
1,87,225.212983
1,88,294.897899
1,89,289.163613
1,90,340.666314
1,91,114.535314
1,92,100.808955
1,93,321.187984
1,94,629.883959
1,95,714.323439
1,96,380.885766
1,97,469.522599
1,98,254.552984
1,99,74.945745
1,100,276.799297
1,101,101.061179
1,102,466.424293
1,103,229.957356
1,104,309.431033
1,105,164.029072
1,106,163.356393
1,107,246.019913
1,108,89.299045
1,109,187.510335
1,110,377.543456
1,111,108.391648
1,112,359.811042
1,113,99.260736
1,114,178.858519
1,115,484.242856
1,116,375.269836
1,117,326.240104
1,118,203.870887
1,119,118.989935
1,120,157.013530
1,121,87.167497
1,122,202.908173
1,123,252.632996
1,124,373.435193
1,125,187.677975
1,126,395.327347
1,127,113.749594
1,128,122.705363
1,129,192.646073
1,130,240.834380
1,131,88.602868
1,132,238.989025
1,133,88.731073
1,134,125.123552
1,135,86.445126
1,136,207.356364
1,137,294.970539
1,138,315.655551
1,139,346.924986
1,140,279.525219
1,141,164.765645
1,142,122.739762
1,143,263.590459
1,144,339.030286
1,145,499.077797
1,146,87.103368
1,147,343.235361
1,148,51.679878
1,149,274.266514
1,150,231.654414
1,151,87.002760
1,152,174.034367
1,153,324.312042
1,154,243.165766
1,155,312.348373
1,156,340.951995
1,157,348.752924
1,158,455.880197
1,159,86.677708
1,160,135.900997
1,161,335.054626
1,162,126.476053
1,163,172.287051
1,164,133.010584
1,165,99.160257
1,166,277.489570
1,167,74.417294
1,168,255.282375
1,169,192.188343
1,170,203.211090
1,171,304.266854
1,172,357.380004
1,173,80.775120
1,174,213.640604
1,175,133.961477
1,176,297.547101
1,177,83.081464
1,178,277.374195
1,179,143.201648
1,180,336.719175
1,181,345.864145
1,182,96.899812
1,183,419.672128
1,184,318.755977
1,185,406.735751
1,186,541.685833
1,187,354.282587
1,188,93.112689
1,189,226.618295
1,190,88.977734
1,191,231.214005
1,192,344.457683
1,193,87.237685
1,194,156.074860
1,195,255.922833
1,196,129.073933
1,197,157.109539
1,198,87.997767
1,199,897.761802
1,200,90.580323
1,201,312.877330
1,202,140.306173
1,203,234.277407
1,204,88.342436
1,205,163.673693
1,206,332.176349
1,207,376.750396
1,208,87.301668
1,209,56.513753
1,210,294.931743
1,211,87.886323
1,212,407.362154
1,213,97.942095
1,214,178.866413
1,215,538.643110
1,216,86.553079
1,217,352.834162
1,218,86.509098
1,219,257.843937
1,220,191.116447
1,221,192.562035
1,222,241.510286
1,223,255.656089
1,224,171.087904
1,225,197.991705
1,226,374.415406
1,227,86.156955
1,228,154.850353
1,229,215.133022
1,230,223.936717
1,231,161.524699
1,232,96.961736
1,233,276.880151
1,234,221.808263
1,235,84.028342
1,236,187.722555
1,237,168.288902
1,238,249.187514
1,239,120.034435
1,240,85.299321
1,241,303.310169
1,242,160.107391
1,243,162.600191
1,244,215.003555
1,245,246.539378
1,246,223.416190
1,247,390.276242
1,248,119.191742
1,249,152.907715
1,250,84.430941
1,251,166.442187
1,252,84.239639
1,253,215.504349
1,254,84.043063
1,255,88.353243
1,256,242.297576
1,257,246.378606
1,258,340.281661
1,259,257.598268
1,260,163.804306
1,261,293.955306
1,262,90.154744
1,263,253.687262
1,264,138.909545
1,265,182.078282
1,266,228.003718
1,267,618.557892
1,268,182.184883
1,269,268.098130
1,270,384.746893
1,271,211.816516
1,272,345.042543
1,273,308.226371
1,274,238.973592
1,275,218.146721
1,276,78.667205
1,277,307.467054
1,278,80.246669
1,279,226.576962
1,280,324.047565
1,281,268.690049
1,282,82.553013
1,283,328.529723
1,284,270.000217
1,285,254.429989
1,286,246.636369
1,287,365.775444
1,288,119.023234
1,289,95.117495
1,290,107.998667
1,291,256.322072
1,292,232.467113
1,293,277.413879
1,294,235.238827
1,295,411.809756
1,296,229.784098
1,297,176.458533
1,298,373.636326
1,299,100.284626
1,300,255.148494
1,301,324.363455
1,302,342.522822
1,303,317.359733
1,304,332.374459
1,305,88.542558
1,306,217.242190
1,307,379.671186
1,308,137.824977
1,309,217.446096
1,310,378.640869
1,311,350.336821
1,312,342.145995
1,313,305.378137
1,314,128.834070
1,315,349.163179
1,316,269.032458
1,317,337.689185
1,318,86.070870
1,319,154.798326
1,320,217.430734
1,321,325.012548
1,322,311.976073
1,323,85.988345
1,324,359.766970
1,325,91.353291
1,326,389.462449
1,327,467.778271
1,328,389.588754
