subtaskID,datapointID,answer
1,0,339.744400
1,1,82.441950
1,2,152.771833
1,3,6.886889
1,4,449.650447
1,5,60.444235
1,6,270.110671
1,7,281.509792
1,8,256.957086
1,9,296.909850
1,10,245.590112
1,11,20.549172
1,12,125.606622
1,13,232.120884
1,14,75.818474
1,15,227.815026
1,16,193.979770
1,17,205.762894
1,18,289.585496
1,19,506.836454
1,20,104.756638
1,21,217.324977
1,22,295.470444
1,23,271.869931
1,24,247.092877
1,25,69.788088
1,26,175.527017
1,27,179.114853
1,28,88.431698
1,29,23.414642
1,30,321.096571
1,31,76.083963
1,32,168.763351
1,33,479.608406
1,34,21.179366
1,35,354.135458
1,36,147.586467
1,37,288.487936
1,38,84.132685
1,39,198.692075
1,40,67.217270
1,41,355.104409
1,42,158.271650
1,43,263.637387
1,44,382.619140
1,45,93.666982
1,46,41.642226
1,47,317.053713
1,48,99.487487
1,49,161.901012
1,50,140.658565
1,51,253.179440
1,52,206.374818
1,53,64.707423
1,54,218.891169
1,55,108.423769
1,56,235.531008
1,57,203.318599
1,58,97.802659
1,59,443.759099
1,60,70.502247
1,61,202.793557
1,62,70.061128
1,63,295.362361
1,64,163.258406
1,65,213.108492
1,66,69.475741
1,67,151.553678
1,68,179.136484
1,69,311.002772
1,70,70.338316
1,71,298.794595
1,72,69.393013
1,73,288.526921
1,74,296.621702
1,75,267.957037
1,76,129.333741
1,77,88.914832
1,78,22.017802
1,79,319.667834
1,80,63.338216
1,81,451.883824
1,82,305.563848
1,83,283.552816
1,84,101.256908
1,85,233.463593
1,86,121.416176
1,87,200.432161
1,88,268.927203
1,89,265.513296
1,90,333.202902
1,91,73.578805
1,92,73.487825
1,93,356.938415
1,94,603.666444
1,95,626.245141
1,96,485.609427
1,97,511.608530
1,98,371.469767
1,99,45.450420
1,100,396.675891
1,101,100.874861
1,102,408.395749
1,103,265.925867
1,104,375.244835
1,105,187.229552
1,106,131.624288
1,107,281.132364
1,108,70.868534
1,109,222.878199
1,110,459.036856
1,111,107.544617
1,112,441.132779
1,113,87.897648
1,114,249.965412
1,115,571.733264
1,116,430.941140
1,117,391.999085
1,118,242.488027
1,119,120.046989
1,120,170.107087
1,121,64.947327
1,122,202.449361
1,123,295.345871
1,124,429.056842
1,125,205.564964
1,126,469.576452
1,127,106.857273
1,128,119.269607
1,129,210.943976
1,130,261.386593
1,131,66.391893
1,132,273.251592
1,133,66.483822
1,134,116.017920
1,135,66.453365
1,136,193.122709
1,137,291.852970
1,138,348.143342
1,139,371.687576
1,140,315.320547
1,141,169.835507
1,142,108.076896
1,143,308.889983
1,144,335.001366
1,145,368.932413
1,146,64.988465
1,147,329.360777
1,148,10.311985
1,149,282.703426
1,150,223.185686
1,151,59.268417
1,152,166.303056
1,153,310.925570
1,154,257.596970
1,155,330.500600
1,156,332.049636
1,157,378.618867
1,158,420.568531
1,159,64.982264
1,160,135.765521
1,161,331.848399
1,162,146.868999
1,163,225.022523
1,164,155.991705
1,165,97.199898
1,166,345.219451
1,167,46.562445
1,168,329.347634
1,169,248.669088
1,170,240.098577
1,171,350.444673
1,172,434.093365
1,173,56.729844
1,174,224.663594
1,175,102.032485
1,176,309.741174
1,177,62.048097
1,178,288.008011
1,179,142.036705
1,180,324.517135
1,181,292.898007
1,182,71.034786
1,183,410.350011
1,184,391.858851
1,185,409.053240
1,186,452.845038
1,187,364.179703
1,188,63.607099
1,189,224.432432
1,190,55.250460
1,191,223.980024
1,192,325.704879
1,193,61.868457
1,194,156.336968
1,195,279.094849
1,196,113.474826
1,197,150.432015
1,198,62.884336
1,199,654.697251
1,200,56.597866
1,201,331.588400
1,202,130.032983
1,203,240.224023
1,204,65.662339
1,205,152.907113
1,206,319.569242
1,207,325.231982
1,208,63.705897
1,209,19.389060
1,210,287.640075
1,211,59.260260
1,212,341.334721
1,213,80.587335
1,214,188.381686
1,215,497.098043
1,216,59.813982
1,217,339.526638
1,218,56.119478
1,219,260.329198
1,220,207.869662
1,221,225.539307
1,222,282.857718
1,223,298.027428
1,224,188.818402
1,225,196.021829
1,226,380.222980
1,227,54.000776
1,228,156.034432
1,229,186.703940
1,230,226.486921
1,231,146.153466
1,232,82.296042
1,233,318.081611
1,234,218.460812
1,235,57.685854
1,236,179.998148
1,237,171.563140
1,238,257.725278
1,239,106.874624
1,240,52.026521
1,241,300.605214
1,242,144.435291
1,243,156.270524
1,244,216.110924
1,245,257.603309
1,246,205.182837
1,247,305.694451
1,248,100.323123
1,249,142.889589
1,250,53.380956
1,251,151.151554
1,252,51.591775
1,253,199.323315
1,254,48.732032
1,255,55.403279
1,256,254.642391
1,257,288.133113
1,258,312.538270
1,259,282.454991
1,260,140.959925
1,261,283.651604
1,262,50.061602
1,263,258.172163
1,264,109.501082
1,265,171.878241
1,266,240.397706
1,267,501.795637
1,268,238.760483
1,269,266.547219
1,270,414.494258
1,271,195.865256
1,272,490.364286
1,273,350.122802
1,274,284.224641
1,275,212.544728
1,276,51.407278
1,277,302.942174
1,278,55.464123
1,279,234.774081
1,280,361.928979
1,281,316.658721
1,282,54.619836
1,283,350.474336
1,284,318.231963
1,285,288.273258
1,286,266.220432
1,287,351.089885
1,288,101.834583
1,289,63.881058
1,290,88.117637
1,291,268.294456
1,292,203.282022
1,293,310.325764
1,294,237.310867
1,295,340.999429
1,296,227.741525
1,297,165.223332
1,298,451.764465
1,299,71.664225
1,300,283.490311
1,301,390.219621
1,302,348.970342
1,303,349.466089
1,304,341.827185
1,305,66.815734
1,306,224.073805
1,307,425.189204
1,308,131.166462
1,309,224.283014
1,310,446.325104
1,311,372.376238
1,312,337.351223
1,313,298.223516
1,314,120.229588
1,315,379.798827
1,316,274.011009
1,317,321.298379
1,318,64.640432
1,319,152.335160
1,320,262.399284
1,321,340.923553
1,322,294.183746
1,323,82.565050
1,324,361.717152
1,325,99.380633
1,326,396.784692
1,327,428.905485
1,328,386.627703
1,329,47.937046
1,330,9.333456
1,331,277.745669
1,332,64.310080
1,333,251.657665
1,334,187.008425
1,335,302.376471
1,336,158.629218
1,337,336.589486
1,338,277.520395
1,339,194.891009
1,340,45.527304
1,341,182.257876
1,342,270.595031
1,343,105.022930
1,344,182.345727
1,345,226.072743
1,346,145.334505
1,347,136.276214
1,348,285.056358
1,349,372.487023
1,350,220.888129
1,351,167.204481
1,352,145.653710
1,353,104.415909
1,354,249.956015
1,355,269.608463
1,356,60.420259
1,357,263.672040
1,358,57.064372
1,359,156.259764
1,360,6.886423
1,361,104.115208
1,362,289.259947
1,363,352.195612
1,364,228.845353
1,365,316.263197
1,366,220.686466
1,367,108.351437
1,368,271.406093
1,369,296.397257
1,370,165.414823
1,371,256.574276
1,372,245.171011
1,373,343.804635
1,374,228.356490
1,375,247.335753
1,376,76.717294
1,377,461.104275
1,378,36.936178
1,379,279.679094
1,380,64.293240
1,381,187.652538
1,382,153.278842
1,383,321.218569
1,384,59.479960
1,385,184.713557
1,386,740.616409
1,387,720.324250
1,388,329.394189
1,389,355.247809
1,390,11.225529
1,391,409.473158
1,392,362.412805
1,393,429.483064
1,394,320.786207
1,395,272.088582
1,396,52.031879
1,397,69.395167
1,398,446.162360
1,399,254.866208
1,400,386.154171
1,401,439.426513
1,402,461.842822
1,403,409.805226
1,404,386.895643
1,405,76.350538
1,406,375.219916
1,407,253.109621
1,408,579.766218
1,409,465.808572
1,410,385.588543
1,411,399.481304
1,412,63.111062
1,413,377.716608
1,414,370.479200
1,415,445.328716
1,416,561.392229
1,417,271.966564
1,418,250.358635
1,419,411.484095
1,420,20.911572
1,421,182.698581
1,422,311.995245
1,423,374.833360
1,424,372.920097
1,425,266.836000
1,426,361.739906
1,427,353.462035
1,428,89.191999
1,429,94.437061
1,430,494.885358
1,431,138.175553
1,432,318.781664
1,433,441.750864
1,434,68.836563
1,435,404.954497
1,436,73.450225
1,437,155.784213
1,438,157.010399
1,439,241.764261
1,440,302.777408
1,441,154.735139
1,442,354.403729
