subtaskID,datapointID,answer
1,0,233.957413
1,1,136.817237
1,2,141.535006
1,3,129.242997
1,4,171.030911
1,5,133.590003
1,6,154.689243
1,7,154.737935
1,8,154.146571
1,9,157.646718
1,10,293.627974
1,11,130.547398
1,12,138.658681
1,13,153.500538
1,14,134.411351
1,15,150.581607
1,16,147.373398
1,17,148.380720
1,18,239.670715
1,19,315.731356
1,20,139.021871
1,21,150.135052
1,22,156.697377
1,23,153.976898
1,24,269.466645
1,25,218.041401
1,26,141.740195
1,27,213.224785
1,28,135.944420
1,29,131.014234
1,30,262.478921
1,31,134.872935
1,32,143.552279
1,33,175.778121
1,34,130.957537
1,35,160.082357
1,36,138.973015
1,37,156.533552
1,38,135.670637
1,39,147.082095
1,40,134.857861
1,41,259.636573
1,42,143.491341
1,43,154.488507
1,44,331.039219
1,45,137.436584
1,46,132.223955
1,47,158.804986
1,48,136.471958
1,49,220.691378
1,50,211.431828
1,51,154.218943
1,52,148.290574
1,53,134.833999
1,54,417.909478
1,55,139.621930
1,56,261.196437
1,57,147.779233
1,58,137.521997
1,59,329.544067
1,60,134.389980
1,61,148.933744
1,62,134.310278
1,63,157.994779
1,64,143.202032
1,65,148.700229
1,66,134.232942
1,67,142.650042
1,68,145.562860
1,69,263.795837
1,70,134.239550
1,71,155.494108
1,72,135.014454
1,73,157.233550
1,74,155.291746
1,75,153.082514
1,76,138.634241
1,77,137.721966
1,78,130.433516
1,79,264.515320
1,80,134.501487
1,81,328.982419
1,82,157.973803
1,83,438.182674
1,84,136.487764
1,85,251.660187
1,86,137.992286
1,87,262.474917
1,88,297.413226
1,89,345.282798
1,90,250.031178
1,91,135.792806
1,92,134.262540
1,93,276.643128
1,94,176.279298
1,95,182.958499
1,96,170.396016
1,97,371.227468
1,98,282.181323
1,99,132.359157
1,100,256.713140
1,101,135.174001
1,102,318.933339
1,103,152.978306
1,104,163.228146
1,105,144.580032
1,106,138.530275
1,107,155.707813
1,108,134.058882
1,109,149.913788
1,110,421.439536
1,111,136.306612
1,112,493.260613
1,113,135.385603
1,114,150.106575
1,115,267.813947
1,116,170.355651
1,117,163.858664
1,118,152.141382
1,119,137.445678
1,120,144.301444
1,121,134.260714
1,122,147.835147
1,123,156.868018
1,124,390.463858
1,125,148.147134
1,126,276.137404
1,127,238.473035
1,128,138.484354
1,129,148.685667
1,130,153.976782
1,131,134.353911
1,132,154.252034
1,133,134.384639
1,134,138.913071
1,135,133.848535
1,136,147.078937
1,137,323.040558
1,138,161.411382
1,139,261.491212
1,140,158.842784
1,141,225.192435
1,142,137.682453
1,143,158.200595
1,144,159.538374
1,145,165.400001
1,146,133.765832
1,147,375.750257
1,148,130.176695
1,149,280.495097
1,150,149.499010
1,151,133.778193
1,152,222.839243
1,153,158.021435
1,154,153.625497
1,155,160.687284
1,156,250.301206
1,157,318.123197
1,158,284.649801
1,159,133.972053
1,160,139.910320
1,161,159.879948
1,162,140.976482
1,163,149.562281
1,164,141.174926
1,165,136.262649
1,166,159.240406
1,167,132.381764
1,168,275.701905
1,169,275.628748
1,170,148.686237
1,171,158.729435
1,172,370.081299
1,173,132.953705
1,174,150.025770
1,175,137.046098
1,176,157.851202
1,177,133.654723
1,178,157.355666
1,179,142.032228
1,180,448.960419
1,181,154.374975
1,182,135.444482
1,183,261.740092
1,184,382.345277
1,185,166.744191
1,186,272.970872
1,187,253.361639
1,188,134.597414
1,189,149.840675
1,190,134.481237
1,191,150.145110
1,192,159.982775
1,193,134.193249
1,194,142.950459
1,195,244.874008
1,196,138.169922
1,197,143.444354
1,198,134.091607
1,199,199.673417
1,200,134.105440
1,201,263.278539
1,202,140.836751
1,203,150.384721
1,204,134.039337
1,205,143.107833
1,206,158.164301
1,207,160.545664
1,208,133.912483
1,209,130.445173
1,210,154.708362
1,211,133.631470
1,212,161.890265
1,213,135.125911
1,214,145.737984
1,215,248.653324
1,216,133.451379
1,217,161.540477
1,218,133.381987
1,219,152.782274
1,220,149.132732
1,221,150.234983
1,222,154.879139
1,223,156.972596
1,224,145.186183
1,225,147.037296
1,226,167.188609
1,227,133.229732
1,228,142.787556
1,229,147.050693
1,230,149.067758
1,231,142.509901
1,232,135.553393
1,233,158.459380
1,234,148.623711
1,235,133.356429
1,236,145.224222
1,237,293.646093
1,238,152.049056
1,239,137.811315
1,240,133.526104
1,241,284.815064
1,242,142.191484
1,243,143.428911
1,244,149.533276
1,245,154.642469
1,246,148.101376
1,247,158.986133
1,248,136.918189
1,249,141.849668
1,250,133.100630
1,251,143.334235
1,252,132.988215
1,253,280.309180
1,254,132.854112
1,255,134.021408
1,256,152.350992
