subtaskID,datapointID,answer
1,0,285.991286
1,1,108.813897
1,2,46.870738
1,3,51.406339
1,4,213.430211
1,5,65.167530
1,6,113.025419
1,7,98.320744
1,8,131.658556
1,9,97.212266
1,10,197.900090
1,11,63.883619
1,12,65.055915
1,13,130.430068
1,14,49.499279
1,15,149.115756
1,16,93.245429
1,17,123.017266
1,18,221.339761
1,19,359.514781
1,20,107.997174
1,21,137.574991
1,22,85.392133
1,23,128.319534
1,24,178.297342
1,25,121.155020
1,26,73.295338
1,27,125.465986
1,28,62.086562
1,29,50.752774
1,30,258.503195
1,31,49.328960
1,32,60.380836
1,33,173.363475
1,34,50.773695
1,35,185.167805
1,36,95.179720
1,37,106.924268
1,38,60.373383
1,39,44.823930
1,40,65.532757
1,41,263.139180
1,42,64.198336
1,43,90.126226
1,44,324.304339
1,45,88.755486
1,46,50.306402
1,47,97.930788
1,48,68.695166
1,49,147.664791
1,50,131.613669
1,51,102.869571
1,52,61.316742
1,53,63.134967
1,54,277.127759
1,55,99.792344
1,56,170.484127
1,57,44.566694
1,58,92.559712
1,59,358.416641
1,60,49.507165
1,61,129.681721
1,62,49.536574
1,63,144.671935
1,64,61.528247
1,65,59.777164
1,66,49.565110
1,67,85.372554
1,68,84.319512
1,69,240.692063
1,70,49.562672
1,71,58.381042
1,72,67.141081
1,73,117.976973
1,74,59.381324
1,75,70.100567
1,76,47.941085
1,77,105.901304
1,78,71.498314
1,79,302.290388
1,80,63.442783
1,81,382.502760
1,82,157.598693
1,83,425.010980
1,84,74.326319
1,85,155.039187
1,86,48.177958
1,87,280.394750
1,88,304.448881
1,89,352.264889
1,90,258.788680
1,91,85.584591
1,92,49.554189
1,93,278.162699
1,94,237.808116
1,95,279.763298
1,96,202.917414
1,97,461.657938
1,98,229.393406
1,99,50.256514
1,100,205.108506
1,101,80.836825
1,102,236.988376
1,103,101.892419
1,104,155.741822
1,105,123.861760
1,106,58.216731
1,107,118.668380
1,108,62.717510
1,109,117.378758
1,110,447.817498
1,111,80.678077
1,112,555.963902
1,113,68.966432
1,114,159.092357
1,115,363.017257
1,116,112.441100
1,117,121.676841
1,118,129.090998
1,119,86.477898
1,120,106.942062
1,121,49.554863
1,122,81.796912
1,123,106.495864
1,124,483.596129
1,125,106.016864
1,126,326.299537
1,127,175.785913
1,128,47.996391
1,129,106.367735
1,130,87.012689
1,131,49.520474
1,132,114.414801
1,133,49.509136
1,134,59.778613
1,135,49.706951
1,136,60.560523
1,137,222.183461
1,138,113.697209
1,139,242.714313
1,140,107.712145
1,141,226.112459
1,142,48.292283
1,143,161.223480
1,144,56.240828
1,145,65.740688
1,146,49.737468
1,147,268.428133
1,148,51.061816
1,149,196.301978
1,150,64.388175
1,151,49.732907
1,152,145.030285
1,153,53.746035
1,154,101.703365
1,155,105.324485
1,156,166.078866
1,157,305.981648
1,158,257.936291
1,159,49.661375
1,160,64.381184
1,161,60.002367
1,162,91.557179
1,163,124.111092
1,164,59.443847
1,165,48.816173
1,166,136.834944
1,167,50.248172
1,168,296.316382
1,169,188.018900
1,170,61.402150
1,171,76.939836
1,172,403.587825
1,173,50.037133
1,174,92.237579
1,175,48.527090
1,176,87.334799
1,177,49.778466
